event_id,equipment_id,ts,event_type,subtype,severity,value,details
EV_E0015_1753023060000000000,E0015,2025-07-20T20:21:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.5,Idle hours spike beyond threshold
EV_E0015_1751773080000000000,E0015,2025-07-06T09:08:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,1.1,Idle hours spike beyond threshold
EV_E0015_1749749040000000000,E0015,2025-06-12T22:54:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,3.8,Idle hours spike beyond threshold
EV_E0015_1752462360000000000,E0015,2025-07-14T08:36:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,2.1,Idle hours spike beyond threshold
EV_E0015_1747665900000000000,E0015,2025-05-19T20:15:00+05:30,ANOMALY,FUEL_SPIKE,LOW,17.2,Fuel usage unusually high vs baseline
EV_E0015_1751993640000000000,E0015,2025-07-08T22:24:00+05:30,ANOMALY,FUEL_SPIKE,LOW,10.2,Fuel usage unusually high vs baseline
EV_E0047_1753343640000000000,E0047,2025-07-24T13:24:00+05:30,FUEL,LOW_FUEL,,17.0,Low fuel threshold crossed
EV_E0047_1748081820000000000,E0047,2025-05-24T15:47:00+05:30,FUEL,REFUEL,,7.6,Auto-logged fuel transaction
EV_E0047_1752025620000000000,E0047,2025-07-09T07:17:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0047_1753781160000000000,E0047,2025-07-29T14:56:00+05:30,MAINTENANCE,PREVENTIVE,,3417.85,Scheduled PM
EV_E0047_1749654120000000000,E0047,2025-06-11T20:32:00+05:30,ANOMALY,EXCESS_IDLE,LOW,2.5,Idle hours spike beyond threshold
EV_E0047_1753521900000000000,E0047,2025-07-26T14:55:00+05:30,ANOMALY,FUEL_SPIKE,LOW,20.8,Fuel usage unusually high vs baseline
EV_E0047_1749086700000000000,E0047,2025-06-05T06:55:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,5.0,Idle hours spike beyond threshold
EV_E0004_1746878700000000000,E0004,2025-05-10T17:35:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0004_1747644900000000000,E0004,2025-05-19T14:25:00+05:30,FUEL,REFUEL,,7.6,Auto-logged fuel transaction
EV_E0004_1752487980000000000,E0004,2025-07-14T15:43:00+05:30,FUEL,LOW_FUEL,,10.0,Low fuel threshold crossed
EV_E0004_1747285140000000000,E0004,2025-05-15T10:29:00+05:30,MAINTENANCE,FILTER_REPLACE,,2493.86,Reactive fix
EV_E0004_1749635040000000000,E0004,2025-06-11T15:14:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,5.2,Idle hours spike beyond threshold
EV_E0004_1746612240000000000,E0004,2025-05-07T15:34:00+05:30,ANOMALY,RAPID_DRAIN,LOW,18.8,Possible leak or theft detected
EV_E0004_1750168020000000000,E0004,2025-06-17T19:17:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,4.2,Idle hours spike beyond threshold
EV_E0004_1751524320000000000,E0004,2025-07-03T12:02:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.7,Idle hours spike beyond threshold
EV_E0121_1751637360000000000,E0121,2025-07-04T19:26:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0121_1749475140000000000,E0121,2025-06-09T18:49:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0121_1749815940000000000,E0121,2025-06-13T17:29:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0121_1750392600000000000,E0121,2025-06-20T09:40:00+05:30,MAINTENANCE,PREVENTIVE,,2689.94,Scheduled PM
EV_E0121_1750493640000000000,E0121,2025-06-21T13:44:00+05:30,ANOMALY,GPS_DRIFT,LOW,6.4,GPS drift beyond geofence
EV_E0121_1751071320000000000,E0121,2025-06-28T06:12:00+05:30,ANOMALY,FUEL_SPIKE,LOW,20.5,Fuel usage unusually high vs baseline
EV_E0121_1753930080000000000,E0121,2025-07-31T08:18:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,37.7,Fuel usage unusually high vs baseline
EV_E0121_1747619400000000000,E0121,2025-05-19T07:20:00+05:30,ANOMALY,EXCESS_IDLE,LOW,1.9,Idle hours spike beyond threshold
EV_E0121_1752632820000000000,E0121,2025-07-16T07:57:00+05:30,ANOMALY,RAPID_DRAIN,LOW,7.2,Possible leak or theft detected
EV_E0106_1753710720000000000,E0106,2025-07-28T19:22:00+05:30,FUEL,REFUEL,,15.3,Auto-logged fuel transaction
EV_E0106_1748779260000000000,E0106,2025-06-01T17:31:00+05:30,FUEL,REFUEL,,6.5,Auto-logged fuel transaction
EV_E0106_1751616120000000000,E0106,2025-07-04T13:32:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0106_1747298580000000000,E0106,2025-05-15T14:13:00+05:30,MAINTENANCE,PREVENTIVE,,4931.59,Scheduled PM
EV_E0106_1748578680000000000,E0106,2025-05-30T09:48:00+05:30,ANOMALY,FUEL_SPIKE,LOW,17.5,Fuel usage unusually high vs baseline
EV_E0106_1749298380000000000,E0106,2025-06-07T17:43:00+05:30,ANOMALY,EXCESS_IDLE,LOW,6.0,Idle hours spike beyond threshold
EV_E0106_1753791480000000000,E0106,2025-07-29T17:48:00+05:30,ANOMALY,RAPID_DRAIN,LOW,10.4,Possible leak or theft detected
EV_E0106_1746932460000000000,E0106,2025-05-11T08:31:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,24.6,Fuel usage unusually high vs baseline
EV_E0042_1749474540000000000,E0042,2025-06-09T18:39:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0042_1748252340000000000,E0042,2025-05-26T15:09:00+05:30,FUEL,LOW_FUEL,,16.0,Low fuel threshold crossed
EV_E0042_1752812460000000000,E0042,2025-07-18T09:51:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0042_1746609420000000000,E0042,2025-05-07T14:47:00+05:30,MAINTENANCE,PREVENTIVE,,2121.51,Scheduled PM
EV_E0042_1746377220000000000,E0042,2025-05-04T22:17:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,13.0,Fuel usage unusually high vs baseline
EV_E0042_1748398320000000000,E0042,2025-05-28T07:42:00+05:30,ANOMALY,RAPID_DRAIN,MEDIUM,11.6,Possible leak or theft detected
EV_E0042_1753860480000000000,E0042,2025-07-30T12:58:00+05:30,ANOMALY,GPS_DRIFT,LOW,5.0,GPS drift beyond geofence
EV_E0042_1747560480000000000,E0042,2025-05-18T14:58:00+05:30,ANOMALY,RAPID_DRAIN,MEDIUM,8.1,Possible leak or theft detected
EV_E0042_1750657560000000000,E0042,2025-06-23T11:16:00+05:30,ANOMALY,FUEL_SPIKE,LOW,26.7,Fuel usage unusually high vs baseline
EV_E0042_1748536920000000000,E0042,2025-05-29T22:12:00+05:30,ANOMALY,EXCESS_IDLE,LOW,4.9,Idle hours spike beyond threshold
EV_E0044_1750933440000000000,E0044,2025-06-26T15:54:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0044_1748083980000000000,E0044,2025-05-24T16:23:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0044_1750394100000000000,E0044,2025-06-20T10:05:00+05:30,FUEL,LOW_FUEL,,15.1,Low fuel threshold crossed
EV_E0044_1753438680000000000,E0044,2025-07-25T15:48:00+05:30,MAINTENANCE,PREVENTIVE,,3625.44,Scheduled PM
EV_E0044_1747921740000000000,E0044,2025-05-22T19:19:00+05:30,ANOMALY,RAPID_DRAIN,LOW,8.2,Possible leak or theft detected
EV_E0044_1751958180000000000,E0044,2025-07-08T12:33:00+05:30,ANOMALY,EXCESS_IDLE,LOW,5.1,Idle hours spike beyond threshold
EV_E0044_1746163500000000000,E0044,2025-05-02T10:55:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.6,Idle hours spike beyond threshold
EV_E0044_1753926540000000000,E0044,2025-07-31T07:19:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,30.9,Fuel usage unusually high vs baseline
EV_E0044_1750825140000000000,E0044,2025-06-25T09:49:00+05:30,ANOMALY,FUEL_SPIKE,LOW,24.3,Fuel usage unusually high vs baseline
EV_E0044_1750775340000000000,E0044,2025-06-24T19:59:00+05:30,ANOMALY,RAPID_DRAIN,MEDIUM,13.6,Possible leak or theft detected
EV_E0044_1751698440000000000,E0044,2025-07-05T12:24:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,32.7,Fuel usage unusually high vs baseline
EV_E0044_1750578480000000000,E0044,2025-06-22T13:18:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,1.0,Idle hours spike beyond threshold
EV_E0044_1749691740000000000,E0044,2025-06-12T06:59:00+05:30,ANOMALY,RAPID_DRAIN,LOW,14.9,Possible leak or theft detected
EV_E0030_1748856180000000000,E0030,2025-06-02T14:53:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0030_1747477980000000000,E0030,2025-05-17T16:03:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0030_1746437700000000000,E0030,2025-05-05T15:05:00+05:30,FUEL,REFUEL,,7.1,Auto-logged fuel transaction
EV_E0030_1749783240000000000,E0030,2025-06-13T08:24:00+05:30,MAINTENANCE,FILTER_REPLACE,,2916.53,Reactive fix
EV_E0030_1746320460000000000,E0030,2025-05-04T06:31:00+05:30,ANOMALY,GPS_DRIFT,HIGH,6.8,GPS drift beyond geofence
EV_E0030_1746065400000000000,E0030,2025-05-01T07:40:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.7,Idle hours spike beyond threshold
EV_E0030_1748325600000000000,E0030,2025-05-27T11:30:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,16.9,Fuel usage unusually high vs baseline
EV_E0030_1751450400000000000,E0030,2025-07-02T15:30:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,4.7,Idle hours spike beyond threshold
EV_E0030_1751558340000000000,E0030,2025-07-03T21:29:00+05:30,ANOMALY,GPS_DRIFT,MEDIUM,5.7,GPS drift beyond geofence
EV_E0030_1749705840000000000,E0030,2025-06-12T10:54:00+05:30,ANOMALY,RAPID_DRAIN,LOW,14.1,Possible leak or theft detected
EV_E0030_1747403940000000000,E0030,2025-05-16T19:29:00+05:30,ANOMALY,GPS_DRIFT,MEDIUM,9.1,GPS drift beyond geofence
EV_E0030_1753695480000000000,E0030,2025-07-28T15:08:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.7,Idle hours spike beyond threshold
EV_E0030_1753030080000000000,E0030,2025-07-20T22:18:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,16.2,Fuel usage unusually high vs baseline
EV_E0013_1747401120000000000,E0013,2025-05-16T18:42:00+05:30,FUEL,LOW_FUEL,,13.7,Low fuel threshold crossed
EV_E0013_1749367020000000000,E0013,2025-06-08T12:47:00+05:30,FUEL,LOW_FUEL,,18.2,Low fuel threshold crossed
EV_E0013_1751971260000000000,E0013,2025-07-08T16:11:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0013_1751769600000000000,E0013,2025-07-06T08:10:00+05:30,MAINTENANCE,OIL_CHANGE,,2830.02,Reactive fix
EV_E0013_1749723060000000000,E0013,2025-06-12T15:41:00+05:30,ANOMALY,FUEL_SPIKE,LOW,14.0,Fuel usage unusually high vs baseline
EV_E0013_1747187460000000000,E0013,2025-05-14T07:21:00+05:30,ANOMALY,FUEL_SPIKE,LOW,24.5,Fuel usage unusually high vs baseline
EV_E0013_1751090340000000000,E0013,2025-06-28T11:29:00+05:30,ANOMALY,GPS_DRIFT,LOW,9.2,GPS drift beyond geofence
EV_E0097_1748092860000000000,E0097,2025-05-24T18:51:00+05:30,FUEL,LOW_FUEL,,17.0,Low fuel threshold crossed
EV_E0097_1752318060000000000,E0097,2025-07-12T16:31:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0097_1746261360000000000,E0097,2025-05-03T14:06:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0097_1751088060000000000,E0097,2025-06-28T10:51:00+05:30,MAINTENANCE,FILTER_REPLACE,,1543.39,Reactive fix
EV_E0097_1751985060000000000,E0097,2025-07-08T20:01:00+05:30,ANOMALY,RAPID_DRAIN,LOW,9.0,Possible leak or theft detected
EV_E0097_1750943700000000000,E0097,2025-06-26T18:45:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,25.0,Fuel usage unusually high vs baseline
EV_E0097_1748854980000000000,E0097,2025-06-02T14:33:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,3.5,Idle hours spike beyond threshold
EV_E0097_1750854660000000000,E0097,2025-06-25T18:01:00+05:30,ANOMALY,EXCESS_IDLE,LOW,2.6,Idle hours spike beyond threshold
EV_E0097_1752067320000000000,E0097,2025-07-09T18:52:00+05:30,ANOMALY,EXCESS_IDLE,LOW,6.4,Idle hours spike beyond threshold
EV_E0097_1747400220000000000,E0097,2025-05-16T18:27:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,6.6,Idle hours spike beyond threshold
EV_E0097_1749650040000000000,E0097,2025-06-11T19:24:00+05:30,ANOMALY,GPS_DRIFT,LOW,9.8,GPS drift beyond geofence
EV_E0097_1749712140000000000,E0097,2025-06-12T12:39:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,2.7,Idle hours spike beyond threshold
EV_E0097_1747544280000000000,E0097,2025-05-18T10:28:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,4.7,Idle hours spike beyond threshold
EV_E0048_1749470700000000000,E0048,2025-06-09T17:35:00+05:30,FUEL,REFUEL,,12.6,Auto-logged fuel transaction
EV_E0048_1753256880000000000,E0048,2025-07-23T13:18:00+05:30,FUEL,LOW_FUEL,,12.7,Low fuel threshold crossed
EV_E0048_1753624320000000000,E0048,2025-07-27T19:22:00+05:30,FUEL,REFUEL,,10.2,Auto-logged fuel transaction
EV_E0048_1748941380000000000,E0048,2025-06-03T14:33:00+05:30,MAINTENANCE,PREVENTIVE,,3189.96,Scheduled PM
EV_E0048_1747895940000000000,E0048,2025-05-22T12:09:00+05:30,ANOMALY,FUEL_SPIKE,LOW,27.3,Fuel usage unusually high vs baseline
EV_E0048_1750145520000000000,E0048,2025-06-17T13:02:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,33.3,Fuel usage unusually high vs baseline
EV_E0048_1748707020000000000,E0048,2025-05-31T21:27:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,3.3,Idle hours spike beyond threshold
EV_E0048_1751185140000000000,E0048,2025-06-29T13:49:00+05:30,ANOMALY,RAPID_DRAIN,MEDIUM,5.0,Possible leak or theft detected
EV_E0048_1750295340000000000,E0048,2025-06-19T06:39:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,18.6,Fuel usage unusually high vs baseline
EV_E0048_1748770020000000000,E0048,2025-06-01T14:57:00+05:30,ANOMALY,EXCESS_IDLE,LOW,4.2,Idle hours spike beyond threshold
EV_E0059_1751859660000000000,E0059,2025-07-07T09:11:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0059_1746419460000000000,E0059,2025-05-05T10:01:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0059_1748342820000000000,E0059,2025-05-27T16:17:00+05:30,FUEL,LOW_FUEL,,11.4,Low fuel threshold crossed
EV_E0059_1753942620000000000,E0059,2025-07-31T11:47:00+05:30,MAINTENANCE,PREVENTIVE,,3277.61,Scheduled PM
EV_E0059_1750847280000000000,E0059,2025-06-25T15:58:00+05:30,ANOMALY,EXCESS_IDLE,LOW,5.5,Idle hours spike beyond threshold
EV_E0059_1751004180000000000,E0059,2025-06-27T11:33:00+05:30,ANOMALY,RAPID_DRAIN,LOW,12.3,Possible leak or theft detected
EV_E0059_1748003040000000000,E0059,2025-05-23T17:54:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,3.8,Idle hours spike beyond threshold
EV_E0059_1752591660000000000,E0059,2025-07-15T20:31:00+05:30,ANOMALY,RAPID_DRAIN,LOW,14.4,Possible leak or theft detected
EV_E0059_1747837980000000000,E0059,2025-05-21T20:03:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,4.4,Idle hours spike beyond threshold
EV_E0059_1749794280000000000,E0059,2025-06-13T11:28:00+05:30,ANOMALY,GPS_DRIFT,LOW,9.8,GPS drift beyond geofence
EV_E0082_1751970420000000000,E0082,2025-07-08T15:57:00+05:30,FUEL,REFUEL,,7.8,Auto-logged fuel transaction
EV_E0082_1748569680000000000,E0082,2025-05-30T07:18:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0082_1750323420000000000,E0082,2025-06-19T14:27:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0082_1750838580000000000,E0082,2025-06-25T13:33:00+05:30,MAINTENANCE,FILTER_REPLACE,,3298.77,Reactive fix
EV_E0082_1753249680000000000,E0082,2025-07-23T11:18:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,24.2,Fuel usage unusually high vs baseline
EV_E0082_1752566040000000000,E0082,2025-07-15T13:24:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.0,Idle hours spike beyond threshold
EV_E0082_1748685480000000000,E0082,2025-05-31T15:28:00+05:30,ANOMALY,FUEL_SPIKE,LOW,28.4,Fuel usage unusually high vs baseline
EV_E0082_1751734020000000000,E0082,2025-07-05T22:17:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,25.5,Fuel usage unusually high vs baseline
EV_E0082_1753526580000000000,E0082,2025-07-26T16:13:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,18.8,Fuel usage unusually high vs baseline
EV_E0082_1751803260000000000,E0082,2025-07-06T17:31:00+05:30,ANOMALY,RAPID_DRAIN,LOW,15.1,Possible leak or theft detected
EV_E0082_1750694580000000000,E0082,2025-06-23T21:33:00+05:30,ANOMALY,FUEL_SPIKE,LOW,28.7,Fuel usage unusually high vs baseline
EV_E0082_1751475180000000000,E0082,2025-07-02T22:23:00+05:30,ANOMALY,RAPID_DRAIN,HIGH,9.1,Possible leak or theft detected
EV_E0082_1749609660000000000,E0082,2025-06-11T08:11:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,17.4,Fuel usage unusually high vs baseline
EV_E0101_1749553860000000000,E0101,2025-06-10T16:41:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0101_1752372540000000000,E0101,2025-07-13T07:39:00+05:30,FUEL,REFUEL,,7.2,Auto-logged fuel transaction
EV_E0101_1750420980000000000,E0101,2025-06-20T17:33:00+05:30,FUEL,REFUEL,,11.1,Auto-logged fuel transaction
EV_E0101_1746159420000000000,E0101,2025-05-02T09:47:00+05:30,MAINTENANCE,BREAKDOWN,,2600.43,Reactive fix
EV_E0101_1752502980000000000,E0101,2025-07-14T19:53:00+05:30,ANOMALY,FUEL_SPIKE,LOW,15.3,Fuel usage unusually high vs baseline
EV_E0101_1748440380000000000,E0101,2025-05-28T19:23:00+05:30,ANOMALY,FUEL_SPIKE,LOW,28.7,Fuel usage unusually high vs baseline
EV_E0101_1752543540000000000,E0101,2025-07-15T07:09:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,30.7,Fuel usage unusually high vs baseline
EV_E0101_1753346940000000000,E0101,2025-07-24T14:19:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.7,Idle hours spike beyond threshold
EV_E0101_1747447020000000000,E0101,2025-05-17T07:27:00+05:30,ANOMALY,RAPID_DRAIN,LOW,14.4,Possible leak or theft detected
EV_E0101_1747215480000000000,E0101,2025-05-14T15:08:00+05:30,ANOMALY,EXCESS_IDLE,LOW,5.1,Idle hours spike beyond threshold
EV_E0101_1748686620000000000,E0101,2025-05-31T15:47:00+05:30,ANOMALY,EXCESS_IDLE,LOW,2.3,Idle hours spike beyond threshold
EV_E0019_1751790600000000000,E0019,2025-07-06T14:00:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0019_1751630940000000000,E0019,2025-07-04T17:39:00+05:30,FUEL,LOW_FUEL,,16.5,Low fuel threshold crossed
EV_E0019_1753685280000000000,E0019,2025-07-28T12:18:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0019_1748494860000000000,E0019,2025-05-29T10:31:00+05:30,MAINTENANCE,PREVENTIVE,,4101.82,Scheduled PM
EV_E0019_1752765780000000000,E0019,2025-07-17T20:53:00+05:30,ANOMALY,RAPID_DRAIN,MEDIUM,11.5,Possible leak or theft detected
EV_E0019_1748946300000000000,E0019,2025-06-03T15:55:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,26.4,Fuel usage unusually high vs baseline
EV_E0019_1752367320000000000,E0019,2025-07-13T06:12:00+05:30,ANOMALY,EXCESS_IDLE,LOW,4.1,Idle hours spike beyond threshold
EV_E0019_1753113720000000000,E0019,2025-07-21T21:32:00+05:30,ANOMALY,FUEL_SPIKE,LOW,26.4,Fuel usage unusually high vs baseline
EV_E0051_1746443760000000000,E0051,2025-05-05T16:46:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0051_1750488000000000000,E0051,2025-06-21T12:10:00+05:30,FUEL,REFUEL,,7.5,Auto-logged fuel transaction
EV_E0051_1748091300000000000,E0051,2025-05-24T18:25:00+05:30,FUEL,REFUEL,,8.9,Auto-logged fuel transaction
EV_E0051_1750073460000000000,E0051,2025-06-16T17:01:00+05:30,MAINTENANCE,PREVENTIVE,,3744.41,Scheduled PM
EV_E0051_1749648780000000000,E0051,2025-06-11T19:03:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.7,Idle hours spike beyond threshold
EV_E0051_1753704660000000000,E0051,2025-07-28T17:41:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,6.4,Idle hours spike beyond threshold
EV_E0051_1752058140000000000,E0051,2025-07-09T16:19:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,35.5,Fuel usage unusually high vs baseline
EV_E0051_1748187540000000000,E0051,2025-05-25T21:09:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,3.2,Idle hours spike beyond threshold
EV_E0051_1752909180000000000,E0051,2025-07-19T12:43:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,15.7,Fuel usage unusually high vs baseline
EV_E0051_1751335860000000000,E0051,2025-07-01T07:41:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.8,Idle hours spike beyond threshold
EV_E0051_1750782000000000000,E0051,2025-06-24T21:50:00+05:30,ANOMALY,RAPID_DRAIN,LOW,13.8,Possible leak or theft detected
EV_E0051_1753453320000000000,E0051,2025-07-25T19:52:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,25.9,Fuel usage unusually high vs baseline
EV_E0003_1753008420000000000,E0003,2025-07-20T16:17:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0003_1751006580000000000,E0003,2025-06-27T12:13:00+05:30,FUEL,REFUEL,,6.7,Auto-logged fuel transaction
EV_E0003_1746188280000000000,E0003,2025-05-02T17:48:00+05:30,FUEL,LOW_FUEL,,28.0,Low fuel threshold crossed
EV_E0003_1747887120000000000,E0003,2025-05-22T09:42:00+05:30,MAINTENANCE,OIL_CHANGE,,2548.94,Reactive fix
EV_E0003_1751463780000000000,E0003,2025-07-02T19:13:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,4.7,Idle hours spike beyond threshold
EV_E0003_1748827860000000000,E0003,2025-06-02T07:01:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,33.1,Fuel usage unusually high vs baseline
EV_E0003_1751892000000000000,E0003,2025-07-07T18:10:00+05:30,ANOMALY,GPS_DRIFT,HIGH,6.0,GPS drift beyond geofence
EV_E0003_1746632460000000000,E0003,2025-05-07T21:11:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,5.2,Idle hours spike beyond threshold
EV_E0096_1748151300000000000,E0096,2025-05-25T11:05:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0096_1747109220000000000,E0096,2025-05-13T09:37:00+05:30,FUEL,REFUEL,,13.4,Auto-logged fuel transaction
EV_E0096_1747450380000000000,E0096,2025-05-17T08:23:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0096_1753254780000000000,E0096,2025-07-23T12:43:00+05:30,MAINTENANCE,OIL_CHANGE,,2912.32,Reactive fix
EV_E0096_1746981660000000000,E0096,2025-05-11T22:11:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,3.5,Idle hours spike beyond threshold
EV_E0096_1751293560000000000,E0096,2025-06-30T19:56:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,6.6,Idle hours spike beyond threshold
EV_E0096_1746855240000000000,E0096,2025-05-10T11:04:00+05:30,ANOMALY,FUEL_SPIKE,LOW,28.6,Fuel usage unusually high vs baseline
EV_E0096_1747705200000000000,E0096,2025-05-20T07:10:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,12.9,Fuel usage unusually high vs baseline
EV_E0096_1753835460000000000,E0096,2025-07-30T06:01:00+05:30,ANOMALY,EXCESS_IDLE,LOW,4.9,Idle hours spike beyond threshold
EV_E0096_1752332100000000000,E0096,2025-07-12T20:25:00+05:30,ANOMALY,EXCESS_IDLE,LOW,4.8,Idle hours spike beyond threshold
EV_E0110_1747285020000000000,E0110,2025-05-15T10:27:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0110_1746698460000000000,E0110,2025-05-08T15:31:00+05:30,FUEL,LOW_FUEL,,17.5,Low fuel threshold crossed
EV_E0110_1751518620000000000,E0110,2025-07-03T10:27:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0110_1750587300000000000,E0110,2025-06-22T15:45:00+05:30,MAINTENANCE,PREVENTIVE,,3106.05,Scheduled PM
EV_E0110_1752998580000000000,E0110,2025-07-20T13:33:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.4,Idle hours spike beyond threshold
EV_E0110_1750868640000000000,E0110,2025-06-25T21:54:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,25.6,Fuel usage unusually high vs baseline
EV_E0110_1752904680000000000,E0110,2025-07-19T11:28:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.9,Idle hours spike beyond threshold
EV_E0110_1748758380000000000,E0110,2025-06-01T11:43:00+05:30,ANOMALY,FUEL_SPIKE,LOW,29.9,Fuel usage unusually high vs baseline
EV_E0110_1752731520000000000,E0110,2025-07-17T11:22:00+05:30,ANOMALY,FUEL_SPIKE,LOW,46.0,Fuel usage unusually high vs baseline
EV_E0110_1748693400000000000,E0110,2025-05-31T17:40:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,20.3,Fuel usage unusually high vs baseline
EV_E0058_1751778600000000000,E0058,2025-07-06T10:40:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0058_1749371340000000000,E0058,2025-06-08T13:59:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0058_1749986040000000000,E0058,2025-06-15T16:44:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0058_1747570260000000000,E0058,2025-05-18T17:41:00+05:30,MAINTENANCE,FILTER_REPLACE,,3065.15,Reactive fix
EV_E0058_1751253840000000000,E0058,2025-06-30T08:54:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,20.3,Fuel usage unusually high vs baseline
